,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,cluster,cluster_color,cluster_dist
12195,8961970510,20140506T000000,685000,4,2.5,3030,7864,2.0,0,0,3,9,3030,0,1999,0,98074,47.6075,-122.017,2790,7034,2,gray,7359.553629135025
12196,3574800810,20150403T000000,486000,4,3.0,2260,7336,2.0,0,0,4,7,2260,0,1977,0,98034,47.7297,-122.219,2200,7724,5,orange,8577.808861382258
12197,7732410390,20140605T000000,749000,3,2.5,2670,10338,2.0,0,0,3,9,2670,0,1987,0,98007,47.6599,-122.146,2670,8866,4,lightred,4248.693134057269
12198,7697870700,20141114T000000,260000,3,2.5,1520,6298,2.0,0,0,3,7,1520,0,1986,0,98030,47.3687,-122.182,1670,7207,1,blue,4253.986528309437
12199,9275702405,20150114T000000,1015000,3,1.75,3610,8502,1.5,0,2,3,10,2610,1000,1930,0,98126,47.583,-122.379,2900,5016,0,red,6371.052352499338
12200,1370804461,20150310T000000,565000,3,1.75,1130,5111,1.0,0,0,4,7,930,200,1942,0,98199,47.6379,-122.4,1360,4424,5,orange,8905.303910008091
12201,4310702440,20141014T000000,355000,3,2.0,1480,2502,2.0,0,0,3,7,1480,0,1991,0,98103,47.6969,-122.338,1850,5000,5,orange,1045.6664968371165
12202,3935900030,20140730T000000,775000,5,2.0,3540,9970,2.0,0,3,3,9,3540,0,1970,0,98125,47.7108,-122.277,2280,7195,5,orange,3773.550745774431
12203,6385800030,20150422T000000,335000,4,2.25,2100,7305,1.0,0,0,4,7,1050,1050,1963,0,98188,47.4676,-122.296,1760,7308,3,darkred,5269.194214340875
12204,1193000390,20140620T000000,1300000,5,4.0,3366,7800,2.5,0,2,3,8,2966,400,1937,0,98199,47.6466,-122.391,2340,6000,5,orange,7730.005213301502
12205,8605900060,20140603T000000,545000,3,1.75,1810,3000,1.5,0,0,4,7,1810,0,1903,0,98107,47.6599,-122.363,1140,3000,5,orange,5291.69667515856
12206,3964400160,20141118T000000,540000,3,1.75,1680,4240,1.5,0,0,4,7,1680,0,1926,0,98144,47.5745,-122.311,1460,4240,0,red,1471.4158604206116
12207,1455600045,20140915T000000,687500,3,1.75,2450,9377,1.0,0,2,4,8,1540,910,1962,0,98125,47.7296,-122.284,2520,9725,5,orange,4493.316024856963
12208,4031000520,20140708T000000,115000,1,2.0,1150,9812,1.0,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812,1,blue,8284.762192401598
12209,4031000520,20141125T000000,227000,1,2.0,1150,9812,1.0,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812,1,blue,8284.762192401598
12210,3299610240,20150429T000000,870000,4,2.5,3240,7621,2.0,0,2,3,9,3240,0,2003,0,98075,47.5641,-122.032,4610,7150,2,gray,4698.115870848367
12211,1727850350,20141112T000000,1190000,4,2.5,3480,12164,1.5,0,0,4,11,3480,0,1984,0,98005,47.6404,-122.171,3960,16855,4,lightred,7092.31714531154
12212,5416510990,20140910T000000,375000,4,2.5,2800,5000,2.0,0,0,3,9,2800,0,2006,0,98038,47.3596,-122.036,2960,5092,1,blue,11853.35928839072
12213,4154303215,20140828T000000,902000,3,2.75,3240,7200,1.0,0,2,3,8,1620,1620,1960,0,98118,47.567,-122.273,2700,7200,0,red,1962.313600253093
12214,421000465,20140617T000000,269500,2,1.5,1480,7276,1.0,0,0,4,6,940,540,1978,0,98056,47.4942,-122.166,1090,6710,3,darkred,5457.956432393054
12215,9164100105,20150310T000000,570000,3,1.0,1700,4750,1.5,0,0,4,6,1200,500,1909,0,98117,47.6819,-122.389,1550,4750,5,orange,5208.61955415572
12216,6300000320,20140821T000000,359950,2,1.0,1240,7590,1.0,0,0,4,7,1040,200,1939,0,98133,47.7061,-122.34,1190,5692,5,orange,1330.1745658544414
12217,824059324,20150325T000000,1450000,4,3.5,3720,8301,2.0,0,0,3,10,2880,840,2008,0,98004,47.5885,-122.199,2080,9676,0,red,7961.9729511321075
12218,259900320,20140717T000000,615000,3,2.5,1910,3427,2.0,0,0,3,8,1910,0,2001,0,98052,47.6324,-122.11,2240,3720,4,lightred,5820.534214361289
12219,7888200140,20140604T000000,250000,4,2.0,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527,1,blue,10194.361107694167
12220,7852130550,20140916T000000,530000,4,2.5,3020,6788,2.0,0,0,3,7,3020,0,2002,0,98065,47.5346,-121.881,2640,5325,2,gray,7147.516329233508
12221,2824089053,20150127T000000,474950,3,2.0,2250,222156,1.0,0,0,3,7,2250,0,1987,0,98065,47.542,-121.792,2110,121968,2,gray,13687.079892541185
12222,3935900350,20150222T000000,490000,4,2.0,1650,6480,2.0,0,0,5,7,1650,0,1947,0,98125,47.7117,-122.286,1650,6350,5,orange,3182.8078355985344
12223,5347200162,20140528T000000,210000,2,1.5,880,1157,2.0,0,0,3,7,880,0,2007,0,98126,47.5188,-122.376,1070,1203,0,red,7680.238528225133
12224,1953400520,20141114T000000,265500,3,1.0,1860,9225,1.0,0,0,3,7,1860,0,1957,0,98198,47.3904,-122.3,1740,12204,1,blue,10775.99508803062
12225,1251200045,20140620T000000,1462497,5,3.25,3840,4800,3.0,0,3,3,10,2750,1090,2008,0,98144,47.5929,-122.29,2060,4800,0,red,3266.033332390487
12226,1858600012,20140605T000000,310000,4,2.25,2192,12128,2.0,0,0,3,8,2192,0,2006,0,98030,47.3644,-122.2,1914,4649,1,blue,3874.4952385599277
12227,4307310400,20150409T000000,324500,3,2.5,1590,4108,2.0,0,0,3,7,1590,0,2003,0,98056,47.4832,-122.181,2160,3912,3,darkred,3855.1027922439
12228,6708200320,20140929T000000,599000,4,4.75,3700,11000,1.0,0,0,4,7,1840,1860,1962,0,98028,47.768,-122.251,1720,11564,5,orange,9366.52415077787
12229,1473060030,20140709T000000,525000,4,2.5,3670,9958,2.0,0,0,3,10,3670,0,2005,0,98058,47.4617,-122.159,3300,10679,3,darkred,5058.648696851123
12230,6163901382,20140515T000000,400000,3,1.0,1630,10304,1.0,0,0,5,7,1630,0,1953,0,98155,47.7548,-122.317,1480,8515,5,orange,6129.027956915284
12231,617000030,20141223T000000,887500,3,3.0,4230,54977,2.0,0,3,3,9,3780,450,1951,2000,98166,47.4176,-122.343,2880,27201,3,darkred,10346.476468341183
12232,2887700875,20140723T000000,344000,2,1.0,1060,3325,1.5,0,0,4,6,770,290,1932,0,98115,47.6896,-122.307,1820,4275,5,orange,1757.368777417935
12233,9465910030,20140515T000000,525000,3,2.5,2700,7434,2.0,0,0,3,9,2700,0,1991,0,98072,47.7434,-122.174,2660,8405,4,lightred,8451.513000984136
12234,6918710340,20140822T000000,385000,3,2.25,2110,8000,2.0,0,0,3,8,2110,0,1975,0,98034,47.7311,-122.204,1740,7270,5,orange,9677.381775913349
12235,629810560,20141217T000000,820000,4,2.5,3720,8633,2.0,0,0,3,10,3720,0,1999,0,98074,47.6085,-122.013,3515,9660,2,gray,7335.409392044633
12236,1025039320,20150427T000000,1305000,4,3.5,3440,5000,2.0,0,0,3,11,2560,880,2006,0,98199,47.6672,-122.409,3090,10241,5,orange,7280.136842707846
12237,3575200030,20140729T000000,549000,4,2.25,2420,59800,1.0,0,0,4,8,1350,1070,1985,0,98074,47.6206,-122.056,2160,17598,4,lightred,7916.76889264618
12238,3298701070,20150225T000000,180000,3,1.0,1090,6771,1.5,0,0,3,7,1090,0,1929,0,98106,47.5177,-122.353,1230,4662,0,red,6573.281599007399
12239,7852011040,20140521T000000,589000,4,2.5,2910,5776,2.0,0,2,3,8,2910,0,1998,0,98065,47.5388,-121.87,2550,6750,2,gray,7882.860624281366
12240,1705400350,20150127T000000,350000,3,1.0,1050,5518,1.0,0,0,3,7,1050,0,1948,0,98118,47.5564,-122.278,1490,4269,0,red,1782.5327592466867
12241,7682200320,20150409T000000,197400,3,2.0,1610,7575,1.0,0,0,4,7,1110,500,1965,0,98003,47.334,-122.3,1920,8400,1,blue,8494.23234439637
12242,3814701090,20140806T000000,267000,3,2.5,1760,6477,2.0,0,0,4,8,1760,0,1986,0,98030,47.3731,-122.172,1890,6800,1,blue,4864.104073567291
12243,8099800340,20141224T000000,480000,3,1.5,1540,20281,1.0,0,0,3,7,1540,0,1977,0,98075,47.5817,-122.007,1710,21090,2,gray,4489.02080000786
12244,5418200340,20141013T000000,650000,4,2.5,2580,9450,1.0,0,0,4,8,1660,920,1959,0,98125,47.703,-122.28,2060,9450,5,orange,3367.8215385197304
12245,2767601805,20150213T000000,600000,2,1.0,1370,5000,1.5,0,0,3,7,1370,0,1905,0,98107,47.6744,-122.383,1500,5000,5,orange,5201.485929264928
12246,8682280340,20150430T000000,490000,2,1.75,1440,6265,1.0,0,0,3,8,1440,0,2005,0,98053,47.7028,-122.013,1810,5209,4,lightred,7007.071313518005
12247,1432900030,20141121T000000,225000,3,1.0,1410,7700,1.0,0,0,3,7,980,430,1962,0,98058,47.4577,-122.171,1510,7700,3,darkred,4242.3801331975865
12248,1546600125,20140703T000000,640000,3,2.25,1980,10115,1.0,0,0,3,8,1980,0,1959,0,98005,47.6384,-122.174,2800,10143,4,lightred,7408.471184024746
12249,7560000070,20140610T000000,710000,3,3.5,2440,3427,2.0,0,0,3,7,1990,450,2000,0,98005,47.589,-122.165,2440,2601,0,red,10411.0861367461
12250,2130200160,20140609T000000,325000,3,2.0,1350,11805,1.0,0,0,3,7,1350,0,1986,0,98019,47.7313,-121.971,1350,14200,4,lightred,11136.383614519329
12251,9238430140,20140725T000000,595000,3,3.25,3130,28001,1.0,0,0,3,9,2210,920,1985,0,98072,47.7741,-122.122,2710,34999,4,lightred,10067.551711410497
12252,7116000350,20140718T000000,128750,3,1.0,880,7004,1.0,0,0,3,5,880,0,1950,0,98002,47.3019,-122.216,880,7828,1,blue,3853.0976198265657
12253,4039500390,20141017T000000,465000,3,2.25,1920,7300,1.0,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700,4,lightred,8739.245546840071
12254,8031700186,20140726T000000,710000,4,1.75,2700,7625,1.0,0,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300,5,orange,1798.3528984458321
12255,7625702505,20150306T000000,605000,4,2.75,1670,6000,1.0,0,0,5,7,840,830,1917,0,98136,47.5496,-122.385,1100,6000,0,red,6666.851584421086
12256,7511000140,20140808T000000,994000,4,2.5,3470,20445,2.0,0,0,4,10,3470,0,1963,0,98040,47.547,-122.219,3360,21950,0,red,6284.73917994037
12257,3191000030,20140619T000000,489950,3,2.25,1820,7326,2.0,0,0,3,8,1820,0,1983,0,98034,47.7133,-122.217,2430,7696,5,orange,8200.097501623877
12258,6150700394,20140506T000000,365000,3,1.5,1310,8160,1.0,0,0,3,7,1310,0,1950,0,98133,47.7291,-122.339,1090,7560,5,orange,3413.8736821935577
12259,1786640030,20150202T000000,359950,3,2.0,1790,7212,1.0,0,0,4,8,1790,0,1998,0,98042,47.3898,-122.154,2330,7212,1,blue,7045.150424741929
12260,7708200400,20140929T000000,495000,4,2.5,2460,4774,2.0,0,0,3,8,2460,0,2006,0,98059,47.4912,-122.145,2510,4399,3,darkred,6674.528349649531
12261,4406000390,20140521T000000,255000,3,1.5,1060,9039,1.0,0,0,3,7,1060,0,1973,2013,98058,47.4293,-122.151,1410,9515,3,darkred,6987.142309045677
12262,1926059094,20140812T000000,330000,3,1.75,1340,10276,1.0,0,0,4,7,1340,0,1961,0,98034,47.7207,-122.222,2950,7987,5,orange,8028.881463440942
12263,9413500350,20140707T000000,450000,3,1.75,1480,8394,1.0,0,0,4,8,1480,0,1971,0,98052,47.6634,-122.144,1920,9184,4,lightred,3888.6271050339246
12264,7853240310,20150318T000000,655000,4,2.5,3500,11306,2.0,0,2,3,9,3500,0,2005,0,98065,47.5428,-121.861,3180,8028,2,gray,8511.335710654264
12265,5152800030,20150421T000000,485000,4,2.75,2910,16362,1.0,0,2,4,9,2120,790,1969,0,98003,47.3397,-122.322,2850,14904,1,blue,10193.464309382598
12266,1775950030,20140812T000000,375000,4,1.75,1940,15909,1.0,0,0,3,8,970,970,1974,0,98072,47.7578,-122.094,1940,15120,4,lightred,8175.140146935445
12267,4221250320,20141017T000000,570000,4,2.5,2280,4534,2.0,0,0,3,8,2280,0,2003,0,98075,47.5902,-122.018,2246,4534,2,gray,5734.539877946158
12268,6749700117,20150423T000000,350000,3,2.25,1190,1022,3.0,0,0,3,8,1190,0,1998,0,98103,47.6972,-122.349,1210,1171,5,orange,1838.3699730869257
12269,290000075,20150225T000000,550000,3,1.0,1260,6000,1.0,0,3,3,7,1260,0,1951,0,98146,47.5058,-122.384,2020,6600,0,red,9109.301768483188
12270,1842100160,20140731T000000,513000,5,2.0,2270,8652,1.0,0,0,3,7,1150,1120,1965,0,98052,47.6692,-122.151,1950,8050,4,lightred,4004.1666504000596
12271,4365200055,20141205T000000,450000,4,2.25,1990,7320,1.0,0,0,4,7,1030,960,1965,0,98126,47.5237,-122.376,1320,7320,0,red,7333.929400148947
12272,3644100030,20150209T000000,432500,4,1.75,1500,1856,1.0,0,0,5,7,750,750,1901,0,98144,47.5917,-122.296,1220,1739,0,red,3072.3116948946613
12273,3220079017,20150213T000000,432000,5,2.75,2060,329903,1.5,0,3,5,7,2060,0,1989,0,98022,47.1776,-121.944,2240,220232,1,blue,25039.26546557893
12274,8121200710,20150123T000000,480000,3,2.25,1950,8892,2.0,0,0,3,8,1950,0,1983,0,98052,47.7213,-122.11,1900,8750,4,lightred,4128.63653259107
12275,3574801740,20140728T000000,402200,3,1.75,1790,6980,1.0,0,0,3,7,1330,460,1980,0,98034,47.7311,-122.226,1770,8081,5,orange,8161.992961989747
12276,644000102,20150413T000000,650000,3,1.0,1520,10227,1.0,0,0,4,6,1520,0,1951,0,98004,47.5872,-122.196,2710,10912,0,red,8127.26451372929
12277,5315100784,20150424T000000,1199500,4,2.5,3240,13044,2.0,0,0,4,9,3240,0,1984,0,98040,47.5825,-122.242,2920,13044,0,red,4725.547986123958
12278,9578200030,20140728T000000,312000,3,2.0,2440,13250,1.0,0,0,4,8,1440,1000,1977,0,98030,47.375,-122.227,2400,10650,1,blue,5766.696001223687
12279,2313900810,20150402T000000,610000,4,2.0,2220,5821,1.5,0,0,4,7,1380,840,1916,0,98116,47.5723,-122.382,1850,5000,0,red,6307.18870218109
12280,1623300055,20150323T000000,823000,5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000,5,orange,3487.923253951752
12281,9191200435,20141113T000000,471000,4,1.75,1450,3750,1.0,0,0,4,7,950,500,1925,0,98105,47.6706,-122.3,1850,4000,5,orange,3751.572710855085
12282,2591020560,20140702T000000,481015,3,2.25,1550,5511,2.0,0,0,3,8,1550,0,1987,0,98033,47.6946,-122.185,1620,5511,4,lightred,6269.730047493726
12283,1923000260,20141015T000000,1959000,5,4.5,6200,23373,3.0,0,1,4,11,5050,1150,1988,0,98040,47.5632,-122.215,3700,14486,0,red,6289.019148193974
12284,2193300390,20140923T000000,624000,4,3.25,2810,11250,1.0,0,0,3,8,1680,1130,1980,0,98052,47.692,-122.099,2110,11250,4,lightred,875.4680203978105
12285,7016200030,20150320T000000,480000,4,2.5,2080,7966,1.0,0,0,3,7,1200,880,1970,0,98011,47.7393,-122.181,1920,7500,4,lightred,8458.001636306555
12286,727500030,20140715T000000,815000,3,1.5,1370,8671,1.0,0,0,3,7,1370,0,1955,0,98004,47.6217,-122.198,1580,8671,0,red,9905.428156786409
12287,1651800030,20140829T000000,1650000,4,2.25,2920,20400,1.0,0,0,4,11,2920,0,1966,0,98004,47.6237,-122.228,3080,20400,0,red,8488.889390023796
12288,623049094,20140516T000000,180000,3,1.0,1000,18513,1.0,0,0,3,6,1000,0,1940,0,98146,47.5118,-122.348,1280,8113,0,red,6892.180406854267
12289,2538800030,20150217T000000,156601,2,1.75,1210,9750,1.0,0,0,3,7,1210,0,1984,0,98038,47.3438,-122.037,1650,9750,1,blue,11427.61799506308
12290,7714000310,20140719T000000,374950,4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,98038,47.3557,-122.026,2850,4650,1,blue,12476.475113583962
12291,254000075,20140519T000000,368000,2,1.5,1660,4680,1.0,0,0,5,6,830,830,1908,0,98146,47.5134,-122.388,1930,5400,0,red,8755.278759678486
12292,1257201375,20141202T000000,550000,3,2.0,1650,3952,2.0,0,0,3,7,1650,0,1950,0,98103,47.6727,-122.33,1210,4560,5,orange,3052.904442802275
12293,8856004582,20140717T000000,198000,3,1.75,1300,6318,1.0,0,0,3,7,1300,0,1980,0,98001,47.2752,-122.251,1150,8002,1,blue,7808.534869385729
12294,3205400240,20140513T000000,345000,3,1.75,1090,7200,1.0,0,0,3,7,1090,0,1968,0,98034,47.7227,-122.179,1240,7200,4,lightred,7122.470702032353
12295,3738000070,20150309T000000,1712750,5,2.5,2660,6572,1.0,0,0,5,9,1960,700,1959,0,98039,47.6176,-122.223,3960,14595,0,red,8225.704188293725
12296,8856001090,20150130T000000,185900,3,1.0,940,10890,1.0,0,0,4,5,940,0,1909,0,98001,47.2763,-122.257,1370,10255,1,blue,8001.520140853807
12297,3224500240,20140617T000000,950000,3,2.75,2750,18029,1.0,0,2,5,9,1810,940,1978,0,98006,47.5617,-122.134,2850,10021,2,gray,12093.39007947998
12298,4139460390,20140620T000000,995000,4,4.5,3850,13551,2.0,0,2,3,10,3000,850,1998,0,98006,47.5522,-122.103,3480,10737,2,gray,9682.527554550448
12299,3531900060,20140802T000000,345000,2,1.0,860,8250,1.0,0,0,3,7,860,0,1940,0,98133,47.7132,-122.334,1780,11200,5,orange,1629.2328963084153
12300,4457300135,20141105T000000,741000,4,2.75,2070,10125,1.0,0,0,3,7,1390,680,1962,0,98040,47.5697,-122.219,1850,10125,0,red,6019.553233307329
12301,8682292090,20140709T000000,737000,2,2.25,2290,9772,1.0,0,0,3,8,2290,0,2007,0,98053,47.7199,-122.025,1810,6077,4,lightred,7014.341117284695
12302,7278700069,20140521T000000,668750,4,2.5,2340,6420,1.0,0,2,3,8,1590,750,1964,0,98177,47.7728,-122.386,2110,10856,5,orange,9307.134973305678
12303,5710610800,20140702T000000,575000,3,1.75,2680,8625,1.0,0,0,5,8,1590,1090,1974,0,98027,47.5316,-122.056,2620,14275,2,gray,6408.615955840058
12304,8651443420,20141017T000000,280000,4,2.0,1710,5440,1.0,0,0,5,8,1030,680,1976,0,98042,47.366,-122.093,1620,6696,1,blue,8127.548142353141
12305,7751800070,20140804T000000,583000,3,1.5,1800,10050,1.0,0,0,3,7,1800,0,1955,0,98008,47.6344,-122.126,1610,10050,4,lightred,5840.975634786217
12306,2570600140,20150128T000000,196000,3,2.25,1510,9600,1.0,0,0,1,7,1090,420,1966,0,98028,47.7758,-122.238,1870,10681,5,orange,10643.340911142346
12307,1565950260,20140515T000000,349950,3,2.5,1700,7496,2.0,0,0,3,8,1700,0,1994,0,98055,47.432,-122.189,2280,7496,3,darkred,4732.429376893642
12308,7550801170,20141211T000000,429000,4,1.0,1350,3333,1.5,0,0,3,7,1350,0,1912,0,98107,47.6727,-122.397,1530,5000,5,orange,6196.675854930857
12309,6648701740,20150220T000000,270000,5,2.5,2140,10320,1.0,0,0,4,7,1330,810,1967,0,98031,47.3927,-122.194,2050,8964,1,blue,6921.072581918181
12310,7529500030,20140909T000000,385000,6,4.0,2700,7416,1.0,0,0,3,7,1350,1350,1969,0,98108,47.5525,-122.3,2260,5324,0,red,1296.8524371731205
12311,9523102420,20140922T000000,535000,1,1.0,920,5000,1.0,0,3,4,7,920,0,1906,0,98103,47.6748,-122.352,1890,5000,5,orange,3458.5375942723035
12312,7283900521,20150420T000000,352500,3,1.75,1500,10269,1.0,0,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269,5,orange,7679.277734909834
12313,7519001275,20150301T000000,624000,3,1.75,1510,5200,1.0,0,0,4,7,860,650,1922,0,98117,47.6864,-122.365,1650,4160,5,orange,3365.7684630504596
12314,1432900350,20141217T000000,215000,5,1.5,1980,7958,1.5,0,0,3,7,1980,0,1962,0,98058,47.4571,-122.17,1510,8438,3,darkred,4331.159837980941
12315,1924059248,20140602T000000,870000,4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,1980,0,98040,47.5581,-122.213,3540,20473,0,red,6473.412489503904
12316,6649500060,20140729T000000,440000,4,2.5,3220,8256,2.0,0,0,3,8,2610,610,2006,0,98059,47.495,-122.155,2500,9472,3,darkred,6202.739897854877
12317,2254501342,20150505T000000,518000,2,1.5,1140,1149,2.0,0,0,3,7,940,200,2001,0,98122,47.6124,-122.314,1460,1149,0,red,5486.4393381433865
12318,2025700260,20150325T000000,259500,3,2.25,1490,7589,2.0,0,0,3,7,1490,0,1993,0,98038,47.3474,-122.037,1510,6603,1,blue,11485.443811672552
12319,2386000070,20141029T000000,795127,4,3.25,4360,91158,1.0,0,0,3,10,3360,1000,1993,0,98053,47.6398,-121.985,3540,90940,4,lightred,10112.534956586678
12320,2206500105,20140818T000000,290000,3,1.0,960,9000,1.0,0,0,4,7,960,0,1955,0,98006,47.5765,-122.154,1520,9000,0,red,10950.34008833215
12321,1953400045,20150423T000000,385000,4,3.0,2253,7700,2.0,0,0,3,7,2253,0,1957,2014,98198,47.3935,-122.3,1786,9052,3,darkred,9842.680759490617
12322,3996900575,20141007T000000,259950,2,1.0,770,6542,1.0,0,0,3,6,770,0,1948,0,98155,47.747,-122.301,1120,8149,5,orange,5527.889191670256
12323,869700350,20150429T000000,330000,2,2.5,1310,2915,2.0,0,0,3,8,1310,0,1999,0,98059,47.4911,-122.154,1310,3425,3,darkred,6059.62422184451
12324,7387500335,20141219T000000,280000,3,1.0,980,7480,1.0,0,0,3,6,830,150,1948,0,98106,47.5206,-122.363,1140,7480,0,red,6830.170141962756
12325,6795100563,20140701T000000,595000,4,2.5,1820,20011,2.0,0,0,3,8,1820,0,1987,0,98075,47.5842,-122.045,2710,33915,2,gray,6670.884394917855
12326,8001470560,20141117T000000,925900,4,3.75,3980,7828,2.0,0,0,3,10,3980,0,2001,0,98074,47.6303,-122.065,3980,8910,4,lightred,6652.612893225357
12327,4140100200,20140808T000000,499000,3,2.25,3010,9600,2.0,0,0,3,8,2410,600,1978,0,98028,47.7671,-122.263,2620,9660,5,orange,8782.360461307873
12328,7212650510,20150403T000000,325000,4,2.5,1830,7762,2.0,0,0,3,8,1830,0,1993,0,98003,47.267,-122.31,2109,8966,1,blue,11641.265188883779
12329,686800070,20140610T000000,895000,5,2.5,2550,20875,1.0,0,0,4,9,1610,940,1953,0,98004,47.6336,-122.192,2510,21673,4,lightred,8768.29365820807
12330,5126900200,20150429T000000,162248,2,1.0,800,8960,1.0,0,0,4,6,800,0,1944,0,98058,47.4756,-122.174,850,8082,3,darkred,4032.690858017431
12331,6329000070,20141015T000000,1072500,3,2.25,2890,21480,2.0,0,4,3,8,1790,1100,1941,1989,98146,47.5027,-122.381,2110,8107,0,red,9205.557054429404
12332,5430300171,20140703T000000,430000,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620,5,orange,3465.8310178223655
12333,5430300171,20150129T000000,615500,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620,5,orange,3465.8310178223655
12334,2742100016,20150416T000000,260000,3,1.0,940,5650,1.0,0,0,3,6,940,0,1949,0,98118,47.5551,-122.292,1180,5276,0,red,1127.0514075652627
12335,1324079082,20141117T000000,295000,4,2.0,1810,42981,1.0,0,0,4,7,1810,0,1973,0,98024,47.5597,-121.85,1980,113691,2,gray,9407.042739001865
12336,1422200496,20140924T000000,1186039,3,1.75,2550,6117,2.0,0,0,3,9,1650,900,1951,2004,98122,47.6109,-122.285,2100,4967,0,red,5302.132432203818
12337,3754500566,20141120T000000,749950,4,2.5,2370,2971,2.0,0,2,3,9,2080,290,2008,0,98034,47.7064,-122.224,2970,7500,5,orange,7575.149722446004
12338,5132000140,20140618T000000,175000,6,1.0,1370,5080,1.5,0,0,3,6,1120,250,1931,0,98106,47.5238,-122.35,1020,5080,0,red,5905.970957173666
12339,5132000140,20150120T000000,415000,6,1.0,1370,5080,1.5,0,0,3,6,1120,250,1931,0,98106,47.5238,-122.35,1020,5080,0,red,5905.970957173666
12340,6131600240,20141119T000000,190000,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3231,-122.215,1250,8316,1,blue,2242.0449978580587
12341,2768000295,20150417T000000,625000,3,1.75,2100,3264,1.5,0,0,5,7,1350,750,1912,0,98107,47.6702,-122.364,1720,3750,5,orange,4421.608074234645
12342,4046600320,20140826T000000,420000,3,2.25,2020,21010,2.0,0,0,3,7,2020,0,1995,0,98014,47.6988,-121.915,1850,18151,4,lightred,14130.318302923424
12343,1598600320,20150416T000000,339900,4,1.5,1570,9210,1.0,0,2,3,7,1400,170,1965,0,98030,47.3864,-122.22,2326,9210,1,blue,6671.099601123782
12344,4140900270,20150427T000000,160000,2,1.0,1140,23030,1.0,0,0,3,8,1140,0,1980,0,98028,47.7637,-122.266,1850,14260,5,orange,8342.888595361688
12345,5104510060,20141215T000000,353000,4,2.5,1830,5331,2.0,0,0,3,7,1830,0,2002,0,98038,47.3557,-122.016,1830,5175,1,blue,13211.946421111285
12346,3578400710,20150206T000000,390000,3,2.0,1010,14183,1.0,0,0,3,8,1010,0,1982,0,98074,47.6232,-122.043,1750,11700,4,lightred,8148.215944312485
12347,4036400030,20150305T000000,675000,4,2.5,1770,9858,1.0,0,2,3,8,1770,0,1971,0,98155,47.7382,-122.287,2470,9858,5,orange,5108.248836314642
12348,6084200060,20150313T000000,400000,3,2.5,2120,3757,2.0,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.128,2230,4103,3,darkred,7484.672899099613
12349,1251200055,20140626T000000,1340000,4,3.5,3190,5040,2.0,0,3,3,10,2160,1030,2003,0,98144,47.5928,-122.29,2390,4800,0,red,3255.1445824312004
12350,8964800860,20150209T000000,1650000,4,2.5,2780,11904,1.0,0,1,5,8,1730,1050,1951,0,98004,47.6209,-122.216,3590,13860,0,red,8854.465639505623
12351,9551200270,20140825T000000,1000000,5,3.0,3350,9450,2.0,0,0,5,8,2180,1170,1912,1980,98103,47.6705,-122.34,2660,4500,5,orange,3465.206200152903
12352,3226059128,20140618T000000,850000,5,3.5,3450,28324,1.0,0,0,5,8,2350,1100,1972,0,98033,47.6991,-122.196,2640,14978,4,lightred,7177.35704396689
12353,3438500798,20140715T000000,275000,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954,0,red,4507.960458215693
12354,9286100200,20140813T000000,450000,3,2.5,1670,2589,2.0,0,0,3,8,1670,0,2000,0,98027,47.5314,-122.047,1670,2897,2,gray,5771.090505660764
12355,5151600390,20141113T000000,305000,4,1.75,2251,12731,1.0,0,1,4,8,1390,861,1957,0,98003,47.3369,-122.32,2520,12539,1,blue,10017.251294684813
12356,4172100240,20140902T000000,643002,3,2.5,1770,3744,1.5,0,0,3,7,1270,500,1929,0,98117,47.6807,-122.364,1400,4680,5,orange,3632.2039148986355
12357,5422560830,20150413T000000,468000,2,1.75,1510,4500,1.0,0,0,3,8,1510,0,1978,0,98052,47.6644,-122.13,1740,6000,4,lightred,3034.8774222225834
12358,5104520640,20150220T000000,324950,4,2.5,1770,5000,2.0,0,0,3,7,1770,0,2004,0,98038,47.3506,-122.006,2080,5100,1,blue,13847.760438663681
12359,8078550320,20150326T000000,290000,3,2.0,1260,7346,1.0,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,1460,7363,3,darkred,7954.643146458483
